NCT01973270	4:49:language_fluency	Is fluent and proficient in the English language
NCT01973270	1:11:treatment	olanzapine(to be determined on a case by case basis)
NCT01973270	1:26:chronic_disease,47:64:chronic_disease,76:88:upper_bound	schizophreniform disorder with onset of first psychotic episode within the last 2 years
NCT01972919	1:4:clinical_variable,8:11:clinical_variable,14:39:upper_bound	ALT or AST < 3 x upper limit of normal
NCT01972919	1:25:treatment,50:63:upper_bound	Abdominal/pelvic CT scan with IV contrast within 21 days prior to study entry
NCT01972919	18:20:clinical_variable,21:39:treatment,100:102:clinical_variable,130:138:treatment,146:159:upper_bound	Abdominal/pelvic MR prior to radiation with perfusion and diffusion- weighted sequences and MR and CT sim for radiation planning Pet scan within 21 days prior to study entry, Functional renal study
NCT01972919	20:36:treatment	Ability to swallow oral medications
NCT01972919	1:32:clinical_variable,35:50:lower_bound	Absolute neutrophil count (ANC) ≥ 1,500 cells/mm3
NCT01972919	7:16:chronic_disease,20:36:chronic_disease,47:70:treatment	Acute bacterial or fungal infection requiring intravenous antibiotics at the time of registration
NCT01972919	1:4:age,7:9:lower_bound	Age ≥ 18
NCT01972919	1:21:clinical_variable,24:49:upper_bound	Alkaline phosphatase < 3 x upper limit of normal
NCT01972919	5:18:clinical_variable,26:39:upper_bound	Any major surgery within 28 days prior to study entry
NCT01972919	16:21:chronic_disease,25:46:chronic_disease	Any unresolved bowel or bile duct obstruction
NCT01972919	1:14:treatment,19:24:treatment,32:45:upper_bound	Chest CT scan, or X-ray within 21 days prior to study entry
NCT01972919	1:38:chronic_disease,39:51:treatment,61:80:chronic_disease,127:134:treatment,142:149:upper_bound	Chronic obstructive pulmonary disease exacerbation or other respiratory illness requiring hospitalization or precluding study therapy within 30 days before registration
NCT01972919	1:27:cancer,29:46:cancer,50:68:chronic_disease	Distant metastatic disease, second malignancy or peritoneal seeding
NCT01972919	1:22:clinical_variable,25:34:upper_bound	Fasting blood glucose < 160 mg/dl
NCT01972919	1:11:clinical_variable,14:22:lower_bound,41:52:treatment,86:89:clinical_variable	Hemoglobin ≥ 8.0 g/dl (Note: The use of transfusion or other intervention to achieve Hgb ≥ 8.0 g/dl is acceptable.)
NCT01972919	86:99:upper_bound	History/physical examination, including collection of weight and vital signs, within 28 days prior to study entry
NCT01972919	25:27:treatment	Inability to undergo an MR of the abdomen/pelvis
NCT01972919	1:46:treatment,83:95:treatment	Major resection of the stomach or small bowel that could affect the absorption of capecitabine
NCT01972919	1:25:pregnancy,54:67:upper_bound	Negative serum pregnancy test (if applicable) within 14 days prior to study entry
NCT01972919	35:44:treatment	Participation in another clinical treatment trial while on study
NCT01972919	53:69:cancer,71:85:cancer	Pathologically confirmed (histologic or cytologic), locally advanced, adenocarcinoma of the pancreas; patients must have unresectable disease based on institutional standardized criteria of unresectability or medical inoperability
NCT01972919	33:41:lower_bound,45:72:treatment	Patients must have had at least 4 months of prior systemic chemotherapy
NCT01972919	36:46:chronic_disease	Patients with and without regional adenopathy are eligible
NCT01972919	1:10:clinical_variable,13:30:lower_bound	Platelets ≥ 100,000 cells/mm3
NCT01972919	1:10:pregnancy,14:19:gender,16:19:gender,82:149:contraception_consent,200:214:upper_bound,224:234:treatment	Pregnancy or women of childbearing potential and men who are sexually active and not willing/able to use medically acceptable forms of contraception during the course of the study and for women, for 3 months after the last study drug administration
NCT01972919	28:40:allergy_name,44:55:allergy_name	Prior allergic reaction to capecitabine or gemcitabine
NCT01972919	1:19:treatment,47:53:cancer,86:103:treatment	Prior radiotherapy to the region of the study cancer that would result in overlap of radiation therapy fields
NCT01972919	1:17:clinical_variable,20:29:upper_bound	Serum creatinine ≤ 1.5 mg/dl
NCT01972919	1:16:clinical_variable,19:28:upper_bound	Total bilirubin < 3.0 mg/dL
NCT01972919	1:33:chronic_disease,41:55:upper_bound	Transmural myocardial infarction within 3 months prior to study entry
NCT01972919	14:36:chronic_disease	Uncontrolled malabsorption syndrome significantly affecting gastrointestinal function
NCT01972919	1:16:chronic_disease,24:48:chronic_disease,86:99:upper_bound	Unstable angina and/or congestive heart failure requiring hospitalization within the last 6 months
NCT01972919	1:6:gender,37:54:gender	Women of childbearing potential and male participants who are sexually active must practice adequate contraception
NCT01972919	1:26:clinical_variable,27:28:lower_bound,29:30:upper_bound,38:44:upper_bound	Zubrod performance status 0-1 within 1 week of study entry
NCT01972113	1:4:age,5:6:lower_bound,10:18:upper_bound	Age 8 to 17 years
NCT01972113	1:4:bmi,15:30:upper_bound,35:38:age	BMI less than 85th percentile for age and gender
NCT01972113	21:70:chronic_disease	Subjects presenting chronic degenerative and/or inflammatory diseases
NCT01972113	20:44:treatment	Subjects receiving corticosteroid treatment
NCT01972113	20:38:treatment,42:59:treatment,121:132:treatment,134:145:treatment	Subjects receiving systemic treatment or topical treatment likely to interfere with evaluation of the study parameters (salicylates, antibiotics)
NCT01972113	16:35:treatment	Subjects using oral anticoagulants
NCT01972113	16:35:treatment,47:56:treatment	Subjects using vitamin supplements containing vitamin k
NCT01972113	71:80:lower_bound	Subjects who have participated in a clinical study more recently than one month before the current study
NCT01972113	30:68:chronic_disease,79:96:chronic_disease	Subjects with (a history of) metabolic or gastrointestinal diseases including hepatic disorders
NCT01972113	28:31:allergy_name	Subjects with a history of soy allergy
NCT01972035	16:33:treatment	All consenting kidney transplant recipients
NCT01972035	30:42:allergy_name,46:60:allergy_name	Recipients with allergies to valacyclovir or valganciclovir
NCT01970345	21:30:chronic_disease	Active or suspected neoplasia
NCT01970345	1:13:chronic_disease,14:26:chronic_disease	Cardiomegaly/valvulopathy
NCT01970345	1:22:chronic_disease	Hepatic insufficiency
NCT01970345	23:28:allergy_name	History of allergy to IGF-1
NCT01970345	1:26:chronic_disease	Intracranial hypertension
NCT01970345	1:46:language_fluency	Language delay (lack of fluent phrase speech) reflected by use of ADOS Module 1 or 2
NCT01970345	25:49:chronic_disease	Meet DSM-5 criteria for Autism Spectrum Disorder confirmed by the Autism Diagnostic Interview-Revised (ADI-R)
NCT01970345	19:38:treatment,19:29:treatment,52:70:lower_bound,143:148:treatment	Must be on stable medication regimens for at least three months prior to enrollment, assuming the concomitant medication is safe for use with IGF-1
NCT01970345	105:125:treatment	Patients with comorbid conditions deemed too medically compromised to tolerate the risk of experimental treatment with IGF-1
NCT01970345	1:20:chronic_disease	Renal insufficiency
NCT01970345	13:16:age,13:17:age,21:22:lower_bound,23:31:upper_bound	between the ages of 5-12 years of age
NCT01970306	28:38:cancer,42:70:chronic_disease	Intraoperative evidence of metastatic or locally-unresectable disease
NCT01970306	26:33:chronic_disease	Pathologically confirmed Gastric
NCT01970306	9:17:lower_bound,21:24:age	Patient 18 years of age or older
NCT01970306	47:75:treatment	Patient undergoing any resection requiring an anastomosis to the esophagus for curative intent
NCT01970306	25:98:treatment	Patients undergoing any resection requiring an anastomosis to the esophagus for palliative intent
NCT01970306	47:64:allergy_name	Patients with known sensitivity or allergy to porcine materials
NCT01970306	1:9:pregnancy	Pregnant
NCT01970306	1:15:cancer	adenocarcinoma at either MSKCC or a participating site (biopsy may be performed at other institutions but slides must be confirmed at MSKCC or a participating site, as is routine care at our institution)
NCT01970306	11:16:gender	lactating women
NCT01970293	4:12:lower_bound	Be 18 years or older
NCT01970293	25:33:upper_bound,87:100:upper_bound	Live in RI or MA within 20 miles of Providence and plan to remain in the area for the next 6 months
NCT01970293	61:76:upper_bound	Meet DSM-IV criteria for alcohol abuse or dependence in the last six months
NCT01970293	8:11:chronic_disease,12:15:chronic_disease,77:88:lower_bound,96:114:upper_bound	Report STI/HIV sexual risk defined as unprotected heterosexual sex at least three times in the three months prior to incarceration
NCT01970293	1:14:language_fluency	Speak English
NCT01970293	1:6:gender	Women
NCT01970176	29:32:chronic_disease,50:67:clinical_variable,81:84:upper_bound,119:143:chronic_disease,155:163:clinical_variable,194:204:lower_bound,227:258:clinical_variable,281:290:upper_bound,308:317:lower_bound,350:367:chronic_disease,398:412:upper_bound	A total of 39 patients with PSD as defined by an ejection fraction of less than 40%, no clinical signs or symptoms of congestive heart failure, a minimal distance on 6-minute walk of equal or >450 meters will be recruited and calculated creatinine clearance of equal or less than 90 ml/min and greater than 30 ml/min, using the (MDRD-measurement of renal dysfunction, formula) assessed within the past 24 months
NCT01970176	40:55:treatment	Current or anticipated future need for nitrate therapy
NCT01970176	1:25:clinical_variable,28:35:upper_bound,41:49:lower_bound	Diastolic blood pressure < 40 mmHg or > 100 mmHg
NCT01970176	20:41:chronic_disease,45:60:chronic_disease,80:133:treatment,128:132:treatment,137:175:treatment,170:174:treatment,183:196:upper_bound	Have experienced a myocardial infarction or unstable angina, or have undergone percutaneous transluminal coronary angiography (PTCA) or coronary artery bypass grafting (CABG) within 60 days prior to consent, or requires either PTCA or CABG at the time of consent
NCT01970176	1:11:clinical_variable,13:19:upper_bound	Hemoglobin <9 g/dL
NCT01970176	1:13:chronic_disease,17:48:chronic_disease,50:57:chronic_disease,59:66:chronic_disease	Infiltrative or inflammatory myocardial disease (amyloid, sarcoid)
NCT01970176	11:19:upper_bound,23:26:age	Less than 21 years of age
NCT01970176	1:22:chronic_disease,32:47:clinical_variable,61:69:upper_bound	Non-cardiac condition limiting life expectancy to less than one year, per physician judgment
NCT01970176	13:40:chronic_disease	Obstructive Hypertrophic cardiomyopathy
NCT01970176	33:53:chronic_disease,86:96:treatment	Patients on PDEV inhibition for erectile dysfunction who are not willing to stop the medication for the duration of the study
NCT01970176	13:28:treatment,33:55:chronic_disease	Patients on PDEV inhibition for pulmonary hypertension
NCT01970176	17:34:treatment,38:68:treatment,70:82:treatment,84:96:treatment,98:110:treatment,112:122:treatment,124:134:treatment,138:164:treatment,169:172:chronic_disease,204:215:treatment	Patients taking alpha antagonists or cytochrome P450 3A4 inhibitors (ketoconazole, itraconazole, erythromycin, saquinavir, cimetidine or serum proteases inhibitors for HIV) who cannot be taken off these medications for the duration of the study
NCT01970176	29:35:allergy_name	Patients with an allergy to iodine
NCT01970176	15:35:chronic_disease,71:87:chronic_disease,99:124:chronic_disease	Patients with retinitis pigmentosa, previous diagnosis of nonischemic optic neuropathy, untreated proliferative retinopathy or unexplained visual disturbance
NCT01970176	22:35:chronic_disease,37:40:clinical_variable,43:45:lower_bound,46:52:clinical_variable,78:87:clinical_variable,90:92:lower_bound	Patients with severe liver disease (AST > 3x normal, alkaline phosphatase or bilirubin > 2x normal)
NCT01970176	15:33:chronic_disease,35:51:cancer,53:61:cancer,65:83:chronic_disease,109:117:chronic_disease,154:172:chronic_disease	Patients with sickle cell anemia, multiple myeloma, leukemia or penile deformities placing them at risk for priapism (angulation, cavernosal fibrosis or Peyronie's disease)
NCT01970176	1:20:chronic_disease	Pericardial disease
NCT01970176	15:27:treatment,19:27:treatment,35:42:upper_bound	Peritoneal or hemodialysis within 90 days or anticipation that dialysis or ultrafiltration of any form will be required during the study period
NCT01970176	1:9:pregnancy	Pregnant
NCT01970176	20:44:chronic_disease,55:76:clinical_variable,82:85:lower_bound	Prior diagnosis of intrinsic renal diseases including renal artery stenosis of > 50%
NCT01970176	13:33:treatment,41:54:upper_bound	Received an investigational drug within 1 month prior to dosing
NCT01970176	1:7:lower_bound,11:23:upper_bound,24:35:chronic_disease,46:73:treatment	Second or third degree heart block without a permanent cardiac pacemaker
NCT01970176	1:16:clinical_variable,22:32:upper_bound,38:48:lower_bound	Serum potassium of < 3.2 mEq/dL or > 5.9 mEq/dL
NCT01970176	1:13:clinical_variable,19:29:upper_bound,35:45:lower_bound	Serum sodium of < 125 mEq/dL or > 150 mEq/dL
NCT01970176	8:33:chronic_disease	Severe congenital heart diseases
NCT01970176	1:7:chronic_disease,15:23:upper_bound	Stroke within 3 months of screening or other evidence of significantly compromised Central Nervous System (CNS) perfusion
NCT01970176	11:34:chronic_disease,38:62:chronic_disease,70:77:upper_bound	Sustained ventricular tachycardia or ventricular fibrillation within 14 days of screening
NCT01970176	1:24:clinical_variable,27:34:upper_bound,40:49:lower_bound	Systolic blood pressure < 90 mmHg or > 180 mm Hg
NCT01970176	1:14:chronic_disease,27:52:chronic_disease,65:95:chronic_disease	Valve disease (> moderate aortic or mitral stenosis; > moderate aortic or mitral regurgitation)
NCT01970176	1:6:gender,52:70:pregnancy	Women of child bearing potential who do not have a negative pregnancy test at study entry and who are not using effective contraception
NCT01970176	9:14:gender	nursing women
NCT01969643	30:34:cancer,70:71:upper_bound,72:141:treatment	-positive and/or PR-positive/HER2- disease and received no more than 1 prior non-hormonally-directed or cytotoxic therapy in the MBC setting
NCT01969643	18:39:cancer,62:69:lower_bound	Combination Arm: HER2-positive disease and received at least 2 prior cytotoxic regimens in the incurable, unresectable, LA/MBC setting (not enrolling new patients)
NCT01969643	38:49:allergy_name	Combination Arm: hypersensitivity to trastuzumab
NCT01969643	1:54:clinical_variable,55:56:lower_bound,60:61:upper_bound	Eastern Cooperative Oncology Group performance status 0 or 1
NCT01969643	1:22:cancer	Malignant CNS disease that has not been definitively treated
NCT01969643	39:52:cancer,128:146:cancer	Pathologically confirmed diagnosis of breast cancer with radiographic evidence of incurable, unresectable, locally advanced or metastatic disease (LA/MBC)
NCT01969643	1:24:clinical_variable,25:32:lower_bound	Pre-existing neuropathy Grade 2 or higher
NCT01969643	22:31:treatment	Prior treatment with SGN-LIV1A
NCT01969643	1:24:cancer,35:36:lower_bound,71:95:treatment,330:346:treatment	Triple-negative disease (ER/PR/HER2-negative) and received at least 2 prior cytotoxic regimens in the incurable, unresectable, LA/MBC setting; or ER-positive and/or PR-positive/HER2-negative disease and received at least 2 prior cytotoxic regimens in the incurable, unresectable, LA/MBC setting and are no longer a candidate for hormonal therapy (not enrolling new patients)
NCT01969643	1:24:cancer,73:90:treatment	Triple-negative disease and received 1 prior non-hormonally-directed or cytotoxic therapy in the MBC setting
NCT01969643	1:16:cancer,38:39:lower_bound,40:47:upper_bound,48:81:treatment,89:92:clinical_variable	Triple-negative disease and received 2-4 prior non-hormonally-directed therapies in the MBC setting (not enrolling new patients)
NCT01969643	25:48:treatment	prior treatment with an MMAE-containing therapy
NCT01968590	22:25:chronic_disease,27:51:chronic_disease	All individuals with NF1 (neurofibromatosis type 1)
NCT01968590	70:83:clinical_variable,132:133:lower_bound,138:145:upper_bound	All participants will be enrolled in the study and then screened for serum 25(OH)D levels, and all individuals with levels between 9 and 29ng/ml (inclusive) are eligible for vitamin D supplementation
NCT01968590	1:9:pregnancy	Pregnant
NCT01968590	1:31:treatment	anti-epileptic medical therapy
NCT01968590	1:30:treatment	anticoagulant medical therapy
NCT01968590	1:23:treatment,38:46:lower_bound	bisphosphonate therapy for more than 3 months
NCT01968590	1:19:treatment,34:42:lower_bound	calcitonin therapy for more than 3 months
NCT01968590	1:24:clinical_variable,28:41:upper_bound,67:81:lower_bound	calcium supplementation in last 3 months equal to or greater than 1000mg per day
NCT01968590	14:29:chronic_disease,31:46:chronic_disease,48:67:chronic_disease	diagnosis of Paget's disease, hyperthyroidism, hyperparathyroidism, or other medical condition that affects bone health
NCT01968590	8:10:lower_bound,15:23:upper_bound	ges of 25 and 40 years
NCT01968590	12:25:chronic_disease,29:41:upper_bound	history of kidney stones in last 5 years
NCT01968590	79:97:clinical_variable	individuals with metal instrumentation in spine or hip that preclude accurate DXA interpretation
NCT01968590	1:48:cancer	malignant peripheral nerve sheath tumor (MPNST)
NCT01968590	1:26:treatment,40:48:lower_bound	oral or IV glucocorticoid use for over 3 months
NCT01968590	33:47:upper_bound,65:73:upper_bound	planning to conceive within the next two years, or is less than 6 months post-delivery or lactation
NCT01968590	1:26:treatment,34:47:upper_bound,73:86:lower_bound	vitamin D supplementation in the last 3 months equal to or greater than 600IU per day
NCT01968109	10:11:lower_bound	At least 1 lesion with measurable disease at baseline
NCT01968109	1:19:chronic_disease	Autoimmune disease
NCT01968109	29:41:treatment,71:97:treatment	Availability of an existing tumor biopsy sample (and consent to allow pre-treatment tumor biopsy)
NCT01968109	1:24:clinical_variable,33:34:lower_bound,39:40:upper_bound	ECOG performance status between 0 and 2
NCT01968109	1:13:chronic_disease,15:25:chronic_disease,43:51:chronic_disease	Encephalitis, meningitis, or uncontrolled seizures in the year prior to informed consent
NCT01968109	63:71:cancer,73:80:cancer,86:89:cancer	For Dose Expansion: all of the above in escalation except for cervical, ovarian, and CRC
NCT01968109	36:44:cancer,46:53:cancer,55:62:cancer,67:90:cancer,92:105:cancer,107:114:cancer,119:140:cancer,150:172:treatment,174:191:cancer,183:191:cancer,214:219:cancer,221:241:cancer,251:253:treatment,285:323:treatment,369:439:treatment	For Dose escalation: subjects with cervical, ovarian, bladder and colorectal cancer (CRC), head and neck, gastric and hepatocellular cancer naive to immuno-oncology agents; 1st line melanoma and 1st line/2nd line NSCLC; Renal Cell Carcinoma naive to IO; NSCLC progressing while on or after therapy with anti-PD1/anti-PDL-1 and melanoma subjects progressed while-on or after treatment with anti-PD1 or anti-PDL1 with or without anti-CTLA-4
NCT01968109	1:44:cancer,48:60:cancer,66:80:cancer	Primary central nervous system (CNS) tumors or solid tumors with CNS metastases as the only site of active disease
NCT01968109	45:48:lower_bound,58:75:treatment	Progressed, or been intolerant to, at least one standard treatment regimen, except for subjects in 1st line cohorts
NCT01968109	14:28:cancer	Uncontrolled CNS metastases
NCT01967849	90:110:treatment,114:127:treatment,131:143:treatment,150:160:treatment,162:175:treatment	Children will be excluded from participating in the genetic analysis if they are treated oral glucocorticoids or antirejection or chemotherapy (e.g. tacrolimus, Lasparaginase
NCT01967849	56:90:treatment,113:124:treatment,188:201:treatment,214:237:treatment,247:253:treatment,255:262:treatment,267:272:treatment	Children will be excluded if they have previously been treated for another endocrinopathy or are on any chronic medications that are known to alter glucose or insulin metabolism, such as oral steroids, or certain psychiatric medications, such as Xeleca, Lithium and Paxil
NCT01967849	53:68:clinical_variable,70:73:clinical_variable,97:101:lower_bound,97:112:upper_bound,126:129:age,199:214:lower_bound,199:215:upper_bound,221:228:chronic_disease	Lean (not overweight or obese) will be defined as a body mass index (BMI) (kg/m2) less than the 85th percentile specific for age and gender, overweight will be defined as a BMI between the 85th and 95th percentiles, and obesity will be defined as a BMI greater than the 95th percentile
NCT01967849	1:5:age,6:7:lower_bound,8:10:upper_bound	ages 7-21
NCT01967849	19:43:chronic_disease	family history of type 2 diabetes mellitus
NCT01967823	68:70:lower_bound,124:138:upper_bound	A prolonged history of cigarette smoking (greater than or equal to 20 pack-year smoking history, with cessation within the past two years
NCT01967823	1:4:clinical_variable,18:28:lower_bound,52:62:treatment	ANC greater than 1000/mm(3) without the support of filgrastim
NCT01967823	1:27:chronic_disease,38:62:treatment,64:85:chronic_disease,130:147:chronic_disease	Active systemic infections requiring anti-infective treatment, coagulation disorders, or any other active or uncompensated major medical illnesses
NCT01967823	1:4:age,30:38:lower_bound,65:73:upper_bound	Age greater than or equal to 15 years and less than or equal to 70 years
NCT01967823	1:4:age,30:38:lower_bound	Age greater than or equal to 65 years
NCT01967823	43:51:lower_bound,55:58:age	All participants greater than or equal to 18 years of age must be willing to sign a durable power of attorney
NCT01967823	13:37:chronic_disease,47:87:chronic_disease	Any form of primary immunodeficiency (such as Severe Combined Immunodeficiency Disease)
NCT01967823	10:17:lower_bound,18:30:treatment,53:61:lower_bound,62:84:treatment	At least 4 weeks post-surgery, and must be at least 3 months post-radiation therapy, with resolution of related toxicities
NCT01967823	10:36:clinical_variable,37:38:lower_bound,42:43:upper_bound	Clinical performance status of ECOG 0 or 1
NCT01967823	12:36:chronic_disease	Concurrent opportunistic infections
NCT01967823	12:36:treatment	Concurrent systemic steroid therapy
NCT01967823	113:123:cancer,158:175:treatment,184:190:treatment,207:216:treatment	Confirmation of ESO expression and pathology is not required in patients with definitive radiologic evidence of meningioma who are unresectable, and in whom radiation therapy without biopsy is the standard treatment
NCT01967823	30:47:cancer,58:66:cancer	Confirmation of diagnosis of metastatic cancer including melanoma by the NCI Laboratory of Pathology
NCT01967823	12:29:treatment,47:57:cancer,93:102:treatment	Definitive radiation therapy for unresectable meningioma, or for recurrent meningioma after resection
NCT01967823	12:16:clinical_variable,39:42:upper_bound	Documented FEV1 less than or equal to 60% predicted tested in patients
NCT01967823	12:16:clinical_variable,39:42:upper_bound	Documented LVEF less than or equal to 45% tested in patients
NCT01967823	1:11:chronic_disease	HLA-A*0201 positive
NCT01967823	1:11:clinical_variable,25:33:lower_bound	Hemoglobin greater than 8.0 g/dl
NCT01967823	33:43:cancer	Histologically proven recurrent meningioma or aggressive meningioma
NCT01967823	12:38:chronic_disease,42:59:chronic_disease	History of coronary revascularization or ischemic symptoms
NCT01967823	58:74:allergy_name,76:87:allergy_name,92:103:allergy_name	History of severe immediate hypersensitivity reaction to cyclophosphamide, fludarabine, or aldesleukin
NCT01967823	1:8:cancer,37:62:treatment,93:106:upper_bound,107:116:treatment	Lesions that have been treated with stereotactic radiosurgery must be clinically stable for 1 month after treatment for the patient to be eligible
NCT01967823	39:56:cancer,98:108:cancer,119:127:cancer,192:198:treatment,202:214:cancer,216:236:treatment	Measurable (per RECIST v1.0 criteria) metastatic cancer or locally advanced refractory/recurrent malignancy including melanoma that expresses ESO as assessed by one of the following methods: RT-PCR on tumor tissue, immunohistochemistry of resected tissue, or serum antibody reactive with ESO
NCT01967823	23:26:clinical_variable	Measurable disease on MRI scan
NCT01967823	11:21:lower_bound,50:72:treatment,180:187:upper_bound,227:235:chronic_disease,239:247:chronic_disease	More than four weeks must have elapsed since any prior systemic therapy at the time the patient receives the preparative regimen, and patients toxicities must have recovered to a grade 1 or less (except for toxicities such as alopecia or vitiligo)
NCT01967823	15:38:chronic_disease	No history of intracranial hemorrhage
NCT01967823	25:35:cancer	PATIENTS WITH MALIGNANT MENINGIOMA
NCT01967823	15:34:cancer,39:47:cancer	PATIENTS WITH SOLID TUMOR CANCERS AND MELANOMA
NCT01967823	10:14:age,15:17:lower_bound,18:26:upper_bound,27:32:clinical_variable,58:63:lower_bound	Patients aged 15-17 years weigh greater than or equal to 50 kg
NCT01967823	29:54:treatment,66:82:upper_bound,128:135:upper_bound	Patients may have undergone minor surgical procedures within the past three weeks, as long as all toxicities have recovered to grade 1 or less
NCT01967823	36:44:treatment,58:70:lower_bound,74:90:clinical_variable	Patients must be on stable dose of steroids for at least 5 days prior to baseline imaging
NCT01967823	51:67:treatment,82:111:treatment,117:135:cancer	Patients must have previously received first-line standard therapy (or effective salvage chemotherapy regimens) for metastatic disease, if known to be effective for that disease, and have been either non-responders (progressive disease) or have recurred
NCT01967823	34:67:contraception_consent,118:135:upper_bound,136:145:treatment	Patients of both genders must be willing to practice birth control from the time of enrollment on this study and for four months after treatment
NCT01967823	18:21:chronic_disease,124:133:treatment	Patients who are HIV seropositive may have decreased immune-competence and thus may be less responsive to the experimental treatment and more susceptible to its toxicities
NCT01967823	38:60:treatment	Patients who are receiving any other investigational agents
NCT01967823	76:98:treatment	Patients who have decreased immunecompetence may be less responsive to the experimental treatment and more susceptible to its toxicities
NCT01967823	39:49:treatment,101:112:treatment,125:141:treatment	Patients who have previously received ipilimumab and have documented GI toxicity must have a normal colonoscopy with normal colonic biopsies
NCT01967823	15:16:upper_bound,26:42:cancer,62:66:upper_bound,70:78:clinical_variable	Patients with 3 or fewer brain metastases that are less than 1 cm in diameter and asymptomatic are eligible
NCT01967823	28:50:chronic_disease,73:83:cancer,93:103:cancer,105:121:cancer,126:136:cancer,184:197:upper_bound	Patients with a history of neurofibromatosis (NF) may have other stable CNS tumors, such as schwannoma, acoustic neuroma, or ependymoma only if those lesions have been stable for the past 6 months
NCT01967823	35:51:cancer	Patients with surgically resected brain metastases are eligible
NCT01967823	1:15:clinical_variable,41:54:lower_bound	Platelet count greater than or equal to 100,000/mm(3)
NCT01967823	60:70:treatment	Recurrent disease/progression after receiving all standard treatments
NCT01967823	18:30:treatment	Seronegative for HIV antibody
NCT01967823	1:37:chronic_disease,43:80:chronic_disease	Seronegative for hepatitis B antigen, and seronegative for hepatitis C antibody
NCT01967823	7:10:clinical_variable,11:14:clinical_variable,37:72:upper_bound	Serum ALT/AST less than or equal to 2.5 times the upper limit of normal
NCT01967823	1:17:clinical_variable,40:49:upper_bound	Serum creatinine less than or equal to 1.6 mg/dl
NCT01967823	1:19:treatment	Surgical resection, if possible
NCT01967823	13:36:chronic_disease	Symptoms of respiratory dysfunction
NCT01967823	1:16:clinical_variable,39:48:upper_bound,74:92:chronic_disease,109:124:clinical_variable,135:144:upper_bound	Total bilirubin less than or equal to 1.5 mg/dl, except in patients with Gilbert s Syndrome who must have a total bilirubin less than 3.0 mg/dl
NCT01967823	1:4:clinical_variable,30:40:lower_bound	WBC greater than or equal to 3000/mm(3)
NCT01967823	29:38:chronic_disease,43:66:chronic_disease,98:117:chronic_disease,119:142:chronic_disease,144:179:chronic_disease,231:241:chronic_disease	With clinically significant atrial and/or ventricular arrhythmias, including but not limited to: atrial fibrillation, ventricular tachycardia, second- or third-degree heart block or have a history of ischemic heart disease and/or chest pain
NCT01967823	1:6:gender,46:64:pregnancy,122:131:treatment	Women of child-bearing potential must have a negative pregnancy test because of the potentially dangerous effects of the treatment on the fetus
NCT01967823	1:6:gender,38:50:pregnancy,120:129:treatment	Women of child-bearing potential who are pregnant or breastfeeding because of the potentially dangerous effects of the treatment on the fetus or infant
NCT01967823	60:63:age,67:69:lower_bound	Written assent will be obtained for participants under the age of 18 as appropriate
NCT01967238	13:28:chronic_disease,30:42:treatment,46:67:treatment	(either the influenza virus, pneumococcal or meningococcal vaccine)
NCT01967238	24:32:chronic_disease,36:62:chronic_disease	(mild illness, such as diarrhea or mild respiratory infection with or without fever, and local infections do not apply)
NCT01967238	1:3:lower_bound,4:12:upper_bound,16:19:age	18-80 years of age
NCT01967238	104:120:chronic_disease,124:142:chronic_disease	Any clinically significant abnormality on medical history or physical examination including history of immunodeficiency or autoimmune disease
NCT01967238	100:108:chronic_disease,110:133:chronic_disease,135:156:chronic_disease,158:168:cancer	Any clinically significant acute or chronic medical condition requiring care of a physician (e.g., diabetes, coronary artery disease, rheumatologic illness, malignancy, substance abuse) that, in the opinion of the investigator, would preclude participation
NCT01967238	11:24:chronic_disease,39:66:chronic_disease,83:105:chronic_disease	Confirmed HIV infection, positive for hepatitis B surface antigen or positive for hepatitis C antibodies
NCT01967238	18:35:treatment,45:73:treatment,84:106:treatment,111:132:treatment	Currently taking systemic steroids or other immunomodulatory medications including anticancer medications and antiviral medications
NCT01967238	36:42:chronic_disease,44:48:chronic_disease,52:69:chronic_disease,103:124:chronic_disease	Documented previous infection with dengue, zika or chikungunya virus or no history of dengue, zika or chikungunya infection
NCT01967238	1:4:allergy_name	Egg allergy
NCT01967238	1:7:gender	Female
NCT01967238	5:12:treatment,58:92:chronic_disease	For Flumist participants: Close contact with person with severely compromised immune system requiring isolation
NCT01967238	5:12:treatment	For Flumist participants: Current illness that limits delivery to nasal airway
NCT01967238	12:35:chronic_disease	History of Guillain-Barre syndrome
NCT01967238	12:28:chronic_disease	History of seizure disorder for Flumist group participants only
NCT01967238	4:12:pregnancy	Is pregnant
NCT01967238	1:5:gender	Male
NCT01967238	95:107:upper_bound	Participation in another clinical study of an investigational product currently or within the past 90 days, or expected participation during this study
NCT01967238	28:50:allergy_name	Prior allergic reaction to commercial vaccination
NCT01967238	14:31:treatment,42:49:upper_bound,74:86:treatment,91:112:treatment,123:130:upper_bound	Received the influenza vaccine less than 1 month ago and/or received the pneumococcal and meningococcal vaccine less than 4 years ago
NCT01967238	38:46:upper_bound	Unable to continue participation for 12 weeks
NCT01967238	40:60:treatment	Willing to receive a single dose of an FDA-approved vaccine
NCT01966367	42:65:chronic_disease,76:102:treatment	Additional eligibility for patients with non-malignant disorders receiving myeloablative conditioning
NCT01966367	42:65:cancer	Additional eligibility for patients with non-malignant disorders receiving reduced intensity conditioning
